 		 Inside Next Frame Transformation Method
0.999983	0.00578844	-0.00578844	0.999983	-12.754	14.506
0.999987	0.00510315	-0.00510315	0.999987	-15.0055	13.1325
0.999989	0.00476074	-0.00476074	0.999989	-17.4036	11.527
0.999986	0.00524665	-0.00524665	0.999986	-19.5215	10.0166
0.999984	0.00567088	-0.00567088	0.999984	-21.9959	7.92259
0.999981	0.00613997	-0.00613997	0.999981	-24.3971	5.29937
0.999975	0.00702415	-0.00702415	0.999975	-26.7439	1.72543
0.999966	0.00823363	-0.00823363	0.999966	-28.253	-2.22852
0.999959	0.00905342	-0.00905342	0.999959	-29.2952	-6.51952
0.999955	0.00949533	-0.00949533	0.999955	-29.4676	-11.1905
0.999951	0.00992648	-0.00992648	0.999951	-29.7058	-14.8455
0.999952	0.00977798	-0.00977798	0.999952	-30.1682	-18.9238
0.999953	0.00968576	-0.00968576	0.999953	-30.0056	-21.5684
0.999961	0.00884101	-0.00884101	0.999961	-28.6462	-22.2871
0.999973	0.00731707	-0.00731707	0.999973	-26.702	-21.1905
0.999985	0.00552151	-0.00552151	0.999985	-25.0381	-18.9692
0.999997	0.00235471	-0.00235471	0.999997	-19.1736	-13.7612
0.999999	-0.00170108	0.00170108	0.999999	-9.84217	-6.71442
0.999991	-0.00425802	0.00425802	0.999991	-2.35519	-1.48527
0.999988	-0.00499636	0.00499636	0.999988	2.59578	3.24974
0.999994	-0.00348067	0.00348067	0.999994	-0.552263	3.39056
0.999994	-0.00348348	0.00348348	0.999994	1.89367	4.37147
0.999993	-0.00380757	0.00380757	0.999993	7.74611	5.75381
0.999989	-0.00465468	0.00465468	0.999989	14.8042	7.35393
0.999989	-0.00473424	0.00473424	0.999989	22.0661	8.77871
0.999983	-0.00580599	0.00580599	0.999983	30.1021	9.25572
0.999976	-0.00697592	0.00697592	0.999976	38.5848	9.94455
0.999974	-0.00720526	0.00720526	0.999974	46.3406	12.0212
0.99997	-0.0076897	0.0076897	0.99997	52.8688	13.8695
0.999973	-0.0073724	0.0073724	0.999973	57.4039	15.4468
0.999978	-0.00670159	0.00670159	0.999978	58.4737	15.9804
0.999982	-0.00598974	0.00598974	0.999982	56.7829	14.9081
0.999983	-0.00575658	0.00575658	0.999983	54.9765	12.3215
0.99999	-0.00453906	0.00453906	0.99999	54.9253	11.0183
0.999995	-0.00311527	0.00311527	0.999995	54.7128	12.8955
0.999997	-0.0024479	0.0024479	0.999997	52.2749	15.4876
1	0.000214056	-0.000214056	1	45.364	18.2862
